time[sec],yaw,pitch,roll,x,y,z,acc_x,acc_y,acc_z,omega_x,omega_y,omega_z
8.75,0.0,0.0,0.0,18.695868231270236,0.0,0.0,0.5070841214151155,0.0,0.0,0.0,0.0,0.0
8.755,0.0,0.0,0.0,19.139566448995783,0.0,0.0,0.49051297821947093,0.0,0.0,0.0,0.0,0.0
8.76,0.0,0.0,0.0,18.89215109722006,0.0,0.0,0.5071421960313308,0.0,0.0,0.0,0.0,0.0
8.765,0.0,0.0,0.0,19.16736209898885,0.0,0.0,0.5047350171741615,0.0,0.0,0.0,0.0,0.0
8.77,0.0,0.0,0.0,19.376801599671275,0.0,0.0,0.5001147945587643,0.0,0.0,0.0,0.0,0.0
8.775,0.0,0.0,0.0,19.162841751995085,0.0,0.0,0.5087621202938064,0.0,0.0,0.0,0.0,0.0
8.78,0.0,0.0,0.0,18.889063599375298,0.0,0.0,0.5005917619015279,0.0,0.0,0.0,0.0,0.0
8.785,0.0,0.0,0.0,18.918655644666767,0.0,0.0,0.5023736767154282,0.0,0.0,0.0,0.0,0.0
8.790000000000001,0.0,0.0,0.0,19.33077660114317,0.0,0.0,0.4994493456139538,0.0,0.0,0.0,0.0,0.0
8.795,0.0,0.0,0.0,19.351352851272235,0.0,0.0,0.5047824751308471,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,19.901190311025463,0.0,0.0,0.5133385081776703,0.0,0.0,0.0,0.0,0.0
8.805,0.0,0.0,0.0,19.179623328640087,0.0,0.0,0.5030696107125029,0.0,0.0,0.0,0.0,0.0
8.81,0.0,0.0,0.0,19.13375379598737,0.0,0.0,0.4912100190409066,0.0,0.0,0.0,0.0,0.0
8.815,0.0,0.0,0.0,19.645203492347658,0.0,0.0,0.5213357926864096,0.0,0.0,0.0,0.0,0.0
8.82,0.0,0.0,0.0,20.071232199283024,0.0,0.0,0.5151544989735805,0.0,0.0,0.0,0.0,0.0
8.825000000000001,0.0,0.0,0.0,19.35182981930509,0.0,0.0,0.5070426041217427,0.0,0.0,0.0,0.0,0.0
8.83,0.0,0.0,0.0,19.86579003083602,0.0,0.0,0.5032176440194912,0.0,0.0,0.0,0.0,0.0
8.835,0.0,0.0,0.0,19.896823564158094,0.0,0.0,0.509452099290892,0.0,0.0,0.0,0.0,0.0
8.84,0.0,0.0,0.0,19.55032098342017,0.0,0.0,0.5098936518224931,0.0,0.0,0.0,0.0,0.0
8.845,0.0,0.0,0.0,19.509916742093978,0.0,0.0,0.5101632175871876,0.0,0.0,0.0,0.0,0.0
8.85,0.0,0.0,0.0,19.273337894950952,0.0,0.0,0.4944833178260824,0.0,0.0,0.0,0.0,0.0
8.855,0.0,0.0,0.0,20.17973044041736,0.0,0.0,0.5040114187121689,0.0,0.0,0.0,0.0,0.0
8.86,0.0,0.0,0.0,19.62771594265912,0.0,0.0,0.48829880433227996,0.0,0.0,0.0,0.0,0.0
8.865,0.0,0.0,0.0,20.119415054836033,0.0,0.0,0.5055248036320937,0.0,0.0,0.0,0.0,0.0
8.870000000000001,0.0,0.0,0.0,20.34384018048329,0.0,0.0,0.48092257386091,0.0,0.0,0.0,0.0,0.0
8.875,0.0,0.0,0.0,19.57132677551682,0.0,0.0,0.4987917515729664,0.0,0.0,0.0,0.0,0.0
8.88,0.0,0.0,0.0,19.56633868156695,0.0,0.0,0.4916352255639591,0.0,0.0,0.0,0.0,0.0
8.885,0.0,0.0,0.0,19.43567390269088,0.0,0.0,0.48820904902585893,0.0,0.0,0.0,0.0,0.0
8.89,0.0,0.0,0.0,19.272941132189878,0.0,0.0,0.5060707510551551,0.0,0.0,0.0,0.0,0.0
8.895,0.0,0.0,0.0,20.035892355049395,0.0,0.0,0.4863638615839494,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,19.646178702086882,0.0,0.0,0.49338950211923893,0.0,0.0,0.0,0.0,0.0
8.905,0.0,0.0,0.0,20.315083972973312,0.0,0.0,0.4966119275320579,0.0,0.0,0.0,0.0,0.0
8.91,0.0,0.0,0.0,19.668095195149395,0.0,0.0,0.5221501927831086,0.0,0.0,0.0,0.0,0.0
8.915000000000001,0.0,0.0,0.0,19.87163717707548,0.0,0.0,0.49077066677882575,0.0,0.0,0.0,0.0,0.0
8.92,0.0,0.0,0.0,19.950436522033346,0.0,0.0,0.4930559467911275,0.0,0.0,0.0,0.0,0.0
8.925,0.0,0.0,0.0,19.8852346276529,0.0,0.0,0.4969907314578485,0.0,0.0,0.0,0.0,0.0
8.93,0.0,0.0,0.0,20.561403673812,0.0,0.0,0.4875473567862834,0.0,0.0,0.0,0.0,0.0
8.935,0.0,0.0,0.0,20.48430783336313,0.0,0.0,0.5139841253829571,0.0,0.0,0.0,0.0,0.0
8.94,0.0,0.0,0.0,21.108528365396996,0.0,0.0,0.5100320968804558,0.0,0.0,0.0,0.0,0.0
8.945,0.0,0.0,0.0,20.284993160816395,0.0,0.0,0.5035241214306387,0.0,0.0,0.0,0.0,0.0
8.950000000000001,0.0,0.0,0.0,20.429691613805865,0.0,0.0,0.501480496057342,0.0,0.0,0.0,0.0,0.0
8.955,0.0,0.0,0.0,20.352729641808683,0.0,0.0,0.5039992932010947,0.0,0.0,0.0,0.0,0.0
8.96,0.0,0.0,0.0,19.959676671527504,0.0,0.0,0.49731236575352156,0.0,0.0,0.0,0.0,0.0
8.965,0.0,0.0,0.0,19.67470813795379,0.0,0.0,0.5084455398200266,0.0,0.0,0.0,0.0,0.0
8.97,0.0,0.0,0.0,19.81750268126548,0.0,0.0,0.4813171466573951,0.0,0.0,0.0,0.0,0.0
8.975,0.0,0.0,0.0,20.024117995528307,0.0,0.0,0.5044205864858038,0.0,0.0,0.0,0.0,0.0
8.98,0.0,0.0,0.0,19.879703917343225,0.0,0.0,0.5081843698776497,0.0,0.0,0.0,0.0,0.0
8.985,0.0,0.0,0.0,20.25212108319696,0.0,0.0,0.5107846021121755,0.0,0.0,0.0,0.0,0.0
8.99,0.0,0.0,0.0,20.755938901183683,0.0,0.0,0.5025442576439101,0.0,0.0,0.0,0.0,0.0
8.995000000000001,0.0,0.0,0.0,20.53622542215113,0.0,0.0,0.48101949759422263,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,19.830448948188998,0.0,0.0,0.5188073359767151,0.0,0.0,0.0,0.0,0.0
9.005,0.0,0.0,0.0,19.70222489095831,0.0,0.0,0.496779551083635,0.0,0.0,0.0,0.0,0.0
9.01,0.0,0.0,0.0,20.182522644148555,0.0,0.0,0.5124393198853815,0.0,0.0,0.0,0.0,0.0
9.015,0.0,0.0,0.0,20.297050460806627,0.0,0.0,0.4956441315871533,0.0,0.0,0.0,0.0,0.0
9.02,0.0,0.0,0.0,20.183165744871204,0.0,0.0,0.502588691456945,0.0,0.0,0.0,0.0,0.0
9.025,0.0,0.0,0.0,20.162768303087496,0.0,0.0,0.49489258441776063,0.0,0.0,0.0,0.0,0.0
9.03,0.0,0.0,0.0,20.55737697976966,0.0,0.0,0.5224009499593596,0.0,0.0,0.0,0.0,0.0
9.035,0.0,0.0,0.0,20.371218727259283,0.0,0.0,0.504322560990098,0.0,0.0,0.0,0.0,0.0
9.040000000000001,0.0,0.0,0.0,20.98037559955994,0.0,0.0,0.511749876279952,0.0,0.0,0.0,0.0,0.0
9.045,0.0,0.0,0.0,20.336901410424797,0.0,0.0,0.516770015095315,0.0,0.0,0.0,0.0,0.0
9.05,0.0,0.0,0.0,20.10096354523465,0.0,0.0,0.504747928037664,0.0,0.0,0.0,0.0,0.0
9.055,0.0,0.0,0.0,20.235487740460044,0.0,0.0,0.5043486159633057,0.0,0.0,0.0,0.0,0.0
9.06,0.0,0.0,0.0,20.4357371432408,0.0,0.0,0.5207275220271661,0.0,0.0,0.0,0.0,0.0
9.065,0.0,0.0,0.0,20.41626840240463,0.0,0.0,0.49219319419727114,0.0,0.0,0.0,0.0,0.0
9.07,0.0,0.0,0.0,20.563414726142938,0.0,0.0,0.4956587736535664,0.0,0.0,0.0,0.0,0.0
9.075000000000001,0.0,0.0,0.0,20.155073689899933,0.0,0.0,0.4901071635620554,0.0,0.0,0.0,0.0,0.0
9.08,0.0,0.0,0.0,20.70588973278381,0.0,0.0,0.5128979539798962,0.0,0.0,0.0,0.0,0.0
9.085,0.0,0.0,0.0,20.413488141521547,0.0,0.0,0.4997757216104941,0.0,0.0,0.0,0.0,0.0
9.09,0.0,0.0,0.0,20.352119890016525,0.0,0.0,0.49826380844962775,0.0,0.0,0.0,0.0,0.0
9.095,0.0,0.0,0.0,20.85916416616321,0.0,0.0,0.4936372973444735,0.0,0.0,0.0,0.0,0.0
9.1,0.0,0.0,0.0,20.447743045858104,0.0,0.0,0.47933143220708563,0.0,0.0,0.0,0.0,0.0
9.105,0.0,0.0,0.0,20.51214688054418,0.0,0.0,0.4866855329368433,0.0,0.0,0.0,0.0,0.0
9.11,0.0,0.0,0.0,20.149240928393166,0.0,0.0,0.4976414009306757,0.0,0.0,0.0,0.0,0.0
9.115,0.0,0.0,0.0,21.121951712115628,0.0,0.0,0.5051237721411772,0.0,0.0,0.0,0.0,0.0
9.120000000000001,0.0,0.0,0.0,20.739224004931028,0.0,0.0,0.5129460900146406,0.0,0.0,0.0,0.0,0.0
9.125,0.0,0.0,0.0,20.65260352968865,0.0,0.0,0.4901806677172054,0.0,0.0,0.0,0.0,0.0
9.13,0.0,0.0,0.0,20.581372254298756,0.0,0.0,0.49357127044782184,0.0,0.0,0.0,0.0,0.0
9.135,0.0,0.0,0.0,20.364677408620345,0.0,0.0,0.4958943087820586,0.0,0.0,0.0,0.0,0.0
9.14,0.0,0.0,0.0,20.91097131517425,0.0,0.0,0.4985554274262499,0.0,0.0,0.0,0.0,0.0
9.145,0.0,0.0,0.0,20.836456175771698,0.0,0.0,0.484759150900019,0.0,0.0,0.0,0.0,0.0
9.15,0.0,0.0,0.0,20.61012602148046,0.0,0.0,0.506556621970214,0.0,0.0,0.0,0.0,0.0
9.155,0.0,0.0,0.0,20.934645343762863,0.0,0.0,0.506339387515563,0.0,0.0,0.0,0.0,0.0
9.16,0.0,0.0,0.0,20.603878579962213,0.0,0.0,0.5080379717012476,0.0,0.0,0.0,0.0,0.0
9.165000000000001,0.0,0.0,0.0,20.2771505044311,0.0,0.0,0.509068057949962,0.0,0.0,0.0,0.0,0.0
9.17,0.0,0.0,0.0,21.554263259762358,0.0,0.0,0.4998193745067797,0.0,0.0,0.0,0.0,0.0
9.175,0.0,0.0,0.0,20.786206815113854,0.0,0.0,0.4881292033051401,0.0,0.0,0.0,0.0,0.0
9.18,0.0,0.0,0.0,20.41967179947609,0.0,0.0,0.5062167034826446,0.0,0.0,0.0,0.0,0.0
9.185,0.0,0.0,0.0,20.74185018209596,0.0,0.0,0.49145989124794665,0.0,0.0,0.0,0.0,0.0
9.19,0.0,0.0,0.0,20.98177539234693,0.0,0.0,0.512543559583314,0.0,0.0,0.0,0.0,0.0
9.195,0.0,0.0,0.0,20.708462069642376,0.0,0.0,0.4927140326170867,0.0,0.0,0.0,0.0,0.0
9.200000000000001,0.0,0.0,0.0,21.501459878543816,0.0,0.0,0.4962562897106626,0.0,0.0,0.0,0.0,0.0
9.205,0.0,0.0,0.0,21.16602846964782,0.0,0.0,0.4961749249919373,0.0,0.0,0.0,0.0,0.0
9.21,0.0,0.0,0.0,20.98547057315938,0.0,0.0,0.497558878613337,0.0,0.0,0.0,0.0,0.0
9.215,0.0,0.0,0.0,21.160008098171172,0.0,0.0,0.4842374821078041,0.0,0.0,0.0,0.0,0.0
9.22,0.0,0.0,0.0,21.106099910263083,0.0,0.0,0.5030892508768774,0.0,0.0,0.0,0.0,0.0
9.225,0.0,0.0,0.0,21.366451905030388,0.0,0.0,0.4962746196947303,0.0,0.0,0.0,0.0,0.0
9.23,0.0,0.0,0.0,21.573564664616693,0.0,0.0,0.5084742827753158,0.0,0.0,0.0,0.0,0.0
9.235,0.0,0.0,0.0,21.452620866830074,0.0,0.0,0.5036938662939813,0.0,0.0,0.0,0.0,0.0
9.24,0.0,0.0,0.0,21.209637470183914,0.0,0.0,0.496988576192921,0.0,0.0,0.0,0.0,0.0
9.245000000000001,0.0,0.0,0.0,21.489232889170527,0.0,0.0,0.5191435415084944,0.0,0.0,0.0,0.0,0.0
9.25,0.0,0.0,0.0,21.081068022052637,0.0,0.0,0.4870658995513908,0.0,0.0,0.0,0.0,0.0
9.255,0.0,0.0,0.0,21.831282725281746,0.0,0.0,0.4710667004374748,0.0,0.0,0.0,0.0,0.0
9.26,0.0,0.0,0.0,20.778212992572936,0.0,0.0,0.5278114932894158,0.0,0.0,0.0,0.0,0.0
9.265,0.0,0.0,0.0,21.036709588735786,0.0,0.0,0.49973417841366363,0.0,0.0,0.0,0.0,0.0
9.27,0.0,0.0,0.0,21.545368091080217,0.0,0.0,0.4872204613975395,0.0,0.0,0.0,0.0,0.0
9.275,0.0,0.0,0.0,22.02594397232074,0.0,0.0,0.5168641518415251,0.0,0.0,0.0,0.0,0.0
9.28,0.0,0.0,0.0,21.576631684338132,0.0,0.0,0.4921124792357036,0.0,0.0,0.0,0.0,0.0
9.285,0.0,0.0,0.0,21.906050063258956,0.0,0.0,0.5015607787343592,0.0,0.0,0.0,0.0,0.0
9.290000000000001,0.0,0.0,0.0,21.588511279442525,0.0,0.0,0.49178751317629305,0.0,0.0,0.0,0.0,0.0
9.295,0.0,0.0,0.0,21.403474517626517,0.0,0.0,0.5067162956978413,0.0,0.0,0.0,0.0,0.0
9.3,0.0,0.0,0.0,21.853821063883398,0.0,0.0,0.5105249964211241,0.0,0.0,0.0,0.0,0.0
9.305,0.0,0.0,0.0,21.580994542768806,0.0,0.0,0.5102634621468423,0.0,0.0,0.0,0.0,0.0
9.31,0.0,0.0,0.0,22.08025914158834,0.0,0.0,0.49358650965361145,0.0,0.0,0.0,0.0,0.0
9.315,0.0,0.0,0.0,22.005201472652573,0.0,0.0,0.4900375421465717,0.0,0.0,0.0,0.0,0.0
9.32,0.0,0.0,0.0,21.24236739680646,0.0,0.0,0.47921341320037514,0.0,0.0,0.0,0.0,0.0
9.325000000000001,0.0,0.0,0.0,21.44975220788074,0.0,0.0,0.49901954736738086,0.0,0.0,0.0,0.0,0.0
9.33,0.0,0.0,0.0,21.88455353948292,0.0,0.0,0.5075609719228215,0.0,0.0,0.0,0.0,0.0
9.335,0.0,0.0,0.0,22.100583456237597,0.0,0.0,0.5052925442042608,0.0,0.0,0.0,0.0,0.0
9.34,0.0,0.0,0.0,21.689706303288805,0.0,0.0,0.5100044855504224,0.0,0.0,0.0,0.0,0.0
9.345,0.0,0.0,0.0,21.044711221832426,0.0,0.0,0.5050960160054851,0.0,0.0,0.0,0.0,0.0
9.35,0.0,0.0,0.0,22.28830505311714,0.0,0.0,0.5078892640942354,0.0,0.0,0.0,0.0,0.0
9.355,0.0,0.0,0.0,21.612365861253068,0.0,0.0,0.49573141667493986,0.0,0.0,0.0,0.0,0.0
9.36,0.0,0.0,0.0,21.36049726545355,0.0,0.0,0.49567025429778216,0.0,0.0,0.0,0.0,0.0
9.365,0.0,0.0,0.0,21.404576935555678,0.0,0.0,0.5093824377816843,0.0,0.0,0.0,0.0,0.0
9.370000000000001,0.0,0.0,0.0,22.317130002705294,0.0,0.0,0.49553196566547064,0.0,0.0,0.0,0.0,0.0
9.375,0.0,0.0,0.0,22.19470395333739,0.0,0.0,0.5086891205290761,0.0,0.0,0.0,0.0,0.0
9.38,0.0,0.0,0.0,22.342578219914323,0.0,0.0,0.5037875502385323,0.0,0.0,0.0,0.0,0.0
9.385,0.0,0.0,0.0,21.57937393978959,0.0,0.0,0.49664314810417803,0.0,0.0,0.0,0.0,0.0
9.39,0.0,0.0,0.0,21.894602965376833,0.0,0.0,0.5133327945728379,0.0,0.0,0.0,0.0,0.0
9.395,0.0,0.0,0.0,21.960233067049035,0.0,0.0,0.4866344678870401,0.0,0.0,0.0,0.0,0.0
9.4,0.0,0.0,0.0,22.33435817813273,0.0,0.0,0.5211421705012391,0.0,0.0,0.0,0.0,0.0
9.405,0.0,0.0,0.0,21.929426518188045,0.0,0.0,0.48168311878591663,0.0,0.0,0.0,0.0,0.0
9.41,0.0,0.0,0.0,22.541250124651704,0.0,0.0,0.5052390322006942,0.0,0.0,0.0,0.0,0.0
9.415000000000001,0.0,0.0,0.0,22.178402135348218,0.0,0.0,0.49796345305947215,0.0,0.0,0.0,0.0,0.0
9.42,0.0,0.0,0.0,22.289437204033906,0.0,0.0,0.5096943353067337,0.0,0.0,0.0,0.0,0.0
9.425,0.0,0.0,0.0,22.104225778299075,0.0,0.0,0.4967232558414583,0.0,0.0,0.0,0.0,0.0
9.43,0.0,0.0,0.0,22.42773530457676,0.0,0.0,0.5095113899564195,0.0,0.0,0.0,0.0,0.0
9.435,0.0,0.0,0.0,22.323700472128905,0.0,0.0,0.5089878634558729,0.0,0.0,0.0,0.0,0.0
9.44,0.0,0.0,0.0,22.110308888344328,0.0,0.0,0.48935646994598403,0.0,0.0,0.0,0.0,0.0
9.445,0.0,0.0,0.0,21.98941637994941,0.0,0.0,0.49263135560192745,0.0,0.0,0.0,0.0,0.0
9.450000000000001,0.0,0.0,0.0,22.433261068399073,0.0,0.0,0.4908598707060531,0.0,0.0,0.0,0.0,0.0
9.455,0.0,0.0,0.0,22.531567928993823,0.0,0.0,0.49891047691725,0.0,0.0,0.0,0.0,0.0
9.46,0.0,0.0,0.0,22.35708199693399,0.0,0.0,0.5150635795350179,0.0,0.0,0.0,0.0,0.0
9.465,0.0,0.0,0.0,22.27082512787456,0.0,0.0,0.5059779495502024,0.0,0.0,0.0,0.0,0.0
9.47,0.0,0.0,0.0,22.140967352230593,0.0,0.0,0.5042340215342385,0.0,0.0,0.0,0.0,0.0
9.475,0.0,0.0,0.0,22.86795080577081,0.0,0.0,0.49516688518529806,0.0,0.0,0.0,0.0,0.0
9.48,0.0,0.0,0.0,22.41641688133949,0.0,0.0,0.5137604347527687,0.0,0.0,0.0,0.0,0.0
9.485,0.0,0.0,0.0,22.783317199340214,0.0,0.0,0.5040946569636774,0.0,0.0,0.0,0.0,0.0
9.49,0.0,0.0,0.0,22.20369349162468,0.0,0.0,0.5091498069848199,0.0,0.0,0.0,0.0,0.0
9.495000000000001,0.0,0.0,0.0,22.360473912532182,0.0,0.0,0.4861852758403325,0.0,0.0,0.0,0.0,0.0
9.5,0.0,0.0,0.0,22.37315071757802,0.0,0.0,0.48565933855753946,0.0,0.0,0.0,0.0,0.0
9.505,0.0,0.0,0.0,22.78331410738868,0.0,0.0,0.47972200790898023,0.0,0.0,0.0,0.0,0.0
9.51,0.0,0.0,0.0,23.290848881959384,0.0,0.0,0.495044741640125,0.0,0.0,0.0,0.0,0.0
9.515,0.0,0.0,0.0,22.73578080546758,0.0,0.0,0.5105877620701058,0.0,0.0,0.0,0.0,0.0
9.52,0.0,0.0,0.0,22.501584408881754,0.0,0.0,0.5134407830983468,0.0,0.0,0.0,0.0,0.0
9.525,0.0,0.0,0.0,22.239096345888797,0.0,0.0,0.5086073053250301,0.0,0.0,0.0,0.0,0.0
9.53,0.0,0.0,0.0,22.59183292040714,0.0,0.0,0.49122973424412947,0.0,0.0,0.0,0.0,0.0
9.535,0.0,0.0,0.0,23.087103173847414,0.0,0.0,0.49869776884984957,0.0,0.0,0.0,0.0,0.0
9.540000000000001,0.0,0.0,0.0,23.086730185482278,0.0,0.0,0.5117809864918588,0.0,0.0,0.0,0.0,0.0
9.545,0.0,0.0,0.0,22.796782079853507,0.0,0.0,0.5242697071961411,0.0,0.0,0.0,0.0,0.0
9.55,0.0,0.0,0.0,22.773281561797397,0.0,0.0,0.500412223162098,0.0,0.0,0.0,0.0,0.0
9.555,0.0,0.0,0.0,22.85227112138312,0.0,0.0,0.49254970797821274,0.0,0.0,0.0,0.0,0.0
9.56,0.0,0.0,0.0,22.829348143998793,0.0,0.0,0.4765255050122402,0.0,0.0,0.0,0.0,0.0
9.565,0.0,0.0,0.0,22.544799908855413,0.0,0.0,0.5003478184665594,0.0,0.0,0.0,0.0,0.0
9.57,0.0,0.0,0.0,22.730477676401083,0.0,0.0,0.4929151375304761,0.0,0.0,0.0,0.0,0.0
9.575000000000001,0.0,0.0,0.0,23.072407443062215,0.0,0.0,0.4982411509601754,0.0,0.0,0.0,0.0,0.0
9.58,0.0,0.0,0.0,22.927281724582286,0.0,0.0,0.48975715034805956,0.0,0.0,0.0,0.0,0.0
9.585,0.0,0.0,0.0,23.610750753284687,0.0,0.0,0.47664479596354387,0.0,0.0,0.0,0.0,0.0
9.59,0.0,0.0,0.0,23.18709282294198,0.0,0.0,0.5041466449410138,0.0,0.0,0.0,0.0,0.0
9.595,0.0,0.0,0.0,22.871740536237173,0.0,0.0,0.5125531709583011,0.0,0.0,0.0,0.0,0.0
9.6,0.0,0.0,0.0,22.4987661976028,0.0,0.0,0.5277162344962256,0.0,0.0,0.0,0.0,0.0
9.605,0.0,0.0,0.0,23.032469600282273,0.0,0.0,0.4933830013044542,0.0,0.0,0.0,0.0,0.0
9.61,0.0,0.0,0.0,23.097476624161498,0.0,0.0,0.4940152713914452,0.0,0.0,0.0,0.0,0.0
9.615,0.0,0.0,0.0,22.84657706251935,0.0,0.0,0.5020165110944467,0.0,0.0,0.0,0.0,0.0
9.620000000000001,0.0,0.0,0.0,23.142088549644246,0.0,0.0,0.5019656544019462,0.0,0.0,0.0,0.0,0.0
9.625,0.0,0.0,0.0,23.29005948411802,0.0,0.0,0.4892345134137136,0.0,0.0,0.0,0.0,0.0
9.63,0.0,0.0,0.0,23.145018161533276,0.0,0.0,0.4962884964245464,0.0,0.0,0.0,0.0,0.0
9.635,0.0,0.0,0.0,23.09772660807432,0.0,0.0,0.5152367547001079,0.0,0.0,0.0,0.0,0.0
9.64,0.0,0.0,0.0,23.246467435062176,0.0,0.0,0.5008892302222336,0.0,0.0,0.0,0.0,0.0
9.645,0.0,0.0,0.0,23.412322539642407,0.0,0.0,0.5332065495850776,0.0,0.0,0.0,0.0,0.0
9.65,0.0,0.0,0.0,23.18474380064356,0.0,0.0,0.5071182527948256,0.0,0.0,0.0,0.0,0.0
9.655,0.0,0.0,0.0,22.840374314807647,0.0,0.0,0.488525640557463,0.0,0.0,0.0,0.0,0.0
9.66,0.0,0.0,0.0,22.738167797694047,0.0,0.0,0.482120628235075,0.0,0.0,0.0,0.0,0.0
9.665000000000001,0.0,0.0,0.0,23.520634807763194,0.0,0.0,0.5008542519953181,0.0,0.0,0.0,0.0,0.0
9.67,0.0,0.0,0.0,23.726717943951,0.0,0.0,0.5069435544145062,0.0,0.0,0.0,0.0,0.0
9.675,0.0,0.0,0.0,23.05500459450477,0.0,0.0,0.5000699310376456,0.0,0.0,0.0,0.0,0.0
9.68,0.0,0.0,0.0,24.106717699062273,0.0,0.0,0.48383951753338067,0.0,0.0,0.0,0.0,0.0
9.685,0.0,0.0,0.0,23.176365008377417,0.0,0.0,0.499641444861373,0.0,0.0,0.0,0.0,0.0
9.69,0.0,0.0,0.0,23.896332672340577,0.0,0.0,0.5068007534090126,0.0,0.0,0.0,0.0,0.0
9.695,0.0,0.0,0.0,22.846110070873355,0.0,0.0,0.5108426826470027,0.0,0.0,0.0,0.0,0.0
9.700000000000001,0.0,0.0,0.0,24.002879533529466,0.0,0.0,0.4901851872799917,0.0,0.0,0.0,0.0,0.0
9.705,0.0,0.0,0.0,22.966346024692776,0.0,0.0,0.48812998428174853,0.0,0.0,0.0,0.0,0.0
9.71,0.0,0.0,0.0,23.611147135077612,0.0,0.0,0.5179258205941872,0.0,0.0,0.0,0.0,0.0
9.715,0.0,0.0,0.0,24.064648842132804,0.0,0.0,0.4968857243168688,0.0,0.0,0.0,0.0,0.0
9.72,0.0,0.0,0.0,23.647865284780398,0.0,0.0,0.5118260558586827,0.0,0.0,0.0,0.0,0.0
9.725,0.0,0.0,0.0,23.552137888927547,0.0,0.0,0.4842132243513051,0.0,0.0,0.0,0.0,0.0
9.73,0.0,0.0,0.0,23.734755401151638,0.0,0.0,0.49917026469919556,0.0,0.0,0.0,0.0,0.0
9.735,0.0,0.0,0.0,23.468943486149644,0.0,0.0,0.4949244818039929,0.0,0.0,0.0,0.0,0.0
9.74,0.0,0.0,0.0,23.68881585037396,0.0,0.0,0.4946312291425837,0.0,0.0,0.0,0.0,0.0
9.745000000000001,0.0,0.0,0.0,23.627828849969962,0.0,0.0,0.4932569807683687,0.0,0.0,0.0,0.0,0.0
9.75,0.0,0.0,0.0,23.29332463742035,0.0,0.0,0.4856300727591146,0.0,0.0,0.0,0.0,0.0
9.755,0.0,0.0,0.0,23.83241174616329,0.0,0.0,0.48978459647133155,0.0,0.0,0.0,0.0,0.0
9.76,0.0,0.0,0.0,23.39546289904985,0.0,0.0,0.5045565261114722,0.0,0.0,0.0,0.0,0.0
9.765,0.0,0.0,0.0,23.939457351974887,0.0,0.0,0.48810827757604175,0.0,0.0,0.0,0.0,0.0
9.77,0.0,0.0,0.0,23.923848912490577,0.0,0.0,0.5110360412263313,0.0,0.0,0.0,0.0,0.0
9.775,0.0,0.0,0.0,23.79295809179771,0.0,0.0,0.48933230036173087,0.0,0.0,0.0,0.0,0.0
9.78,0.0,0.0,0.0,23.87351306250176,0.0,0.0,0.5133145052323319,0.0,0.0,0.0,0.0,0.0
9.785,0.0,0.0,0.0,24.062376075169116,0.0,0.0,0.5052458076395226,0.0,0.0,0.0,0.0,0.0
9.790000000000001,0.0,0.0,0.0,24.076689610734203,0.0,0.0,0.4973929230340951,0.0,0.0,0.0,0.0,0.0
9.795,0.0,0.0,0.0,24.403316341144524,0.0,0.0,0.4962208794669701,0.0,0.0,0.0,0.0,0.0
9.8,0.0,0.0,0.0,24.169075539519937,0.0,0.0,0.49885007466104614,0.0,0.0,0.0,0.0,0.0
9.805,0.0,0.0,0.0,24.076154845786114,0.0,0.0,0.5082700972598547,0.0,0.0,0.0,0.0,0.0
9.81,0.0,0.0,0.0,23.67864601201754,0.0,0.0,0.5159118751081735,0.0,0.0,0.0,0.0,0.0
9.815,0.0,0.0,0.0,24.123806098019067,0.0,0.0,0.4939017538863112,0.0,0.0,0.0,0.0,0.0
9.82,0.0,0.0,0.0,24.445074480227547,0.0,0.0,0.49786354890462897,0.0,0.0,0.0,0.0,0.0
9.825000000000001,0.0,0.0,0.0,23.837165787878572,0.0,0.0,0.4954685245243745,0.0,0.0,0.0,0.0,0.0
9.83,0.0,0.0,0.0,24.368470646804525,0.0,0.0,0.5001795849243068,0.0,0.0,0.0,0.0,0.0
9.835,0.0,0.0,0.0,23.83553736588871,0.0,0.0,0.5078781123823894,0.0,0.0,0.0,0.0,0.0
9.84,0.0,0.0,0.0,23.84653354310952,0.0,0.0,0.5037182783211952,0.0,0.0,0.0,0.0,0.0
9.845,0.0,0.0,0.0,24.106370622991083,0.0,0.0,0.5104419172334919,0.0,0.0,0.0,0.0,0.0
9.85,0.0,0.0,0.0,24.566064969549,0.0,0.0,0.5049346677474369,0.0,0.0,0.0,0.0,0.0
9.855,0.0,0.0,0.0,24.42809362993785,0.0,0.0,0.5012788034382712,0.0,0.0,0.0,0.0,0.0
9.86,0.0,0.0,0.0,24.3386989807684,0.0,0.0,0.4840221644981222,0.0,0.0,0.0,0.0,0.0
9.865,0.0,0.0,0.0,23.83834566131087,0.0,0.0,0.4890432449038163,0.0,0.0,0.0,0.0,0.0
9.870000000000001,0.0,0.0,0.0,24.40076961450048,0.0,0.0,0.4925132155438704,0.0,0.0,0.0,0.0,0.0
9.875,0.0,0.0,0.0,24.698014903713577,0.0,0.0,0.4906970921648936,0.0,0.0,0.0,0.0,0.0
9.88,0.0,0.0,0.0,23.971750055623605,0.0,0.0,0.49178197338899965,0.0,0.0,0.0,0.0,0.0
